id,age,bill_amt1,bill_amt2,bill_amt3,bill_amt4,bill_amt5,bill_amt6,default_payment_next_month,education,limit_bal,marriage,pay_0,pay_2,pay_3,pay_4,pay_5,pay_6,pay_amt1,pay_amt2,pay_amt3,pay_amt4,pay_amt5,pay_amt6,sex
17624,31,1203,0,0,0,5032,0,0,1,200000,1,-1,-1,-2,-2,-1,-1,0,0,0,5032,0,0,2
7270,42,8606,3856,12996,8788,15104,16764,0,1,260000,1,0,-1,-1,0,-1,-1,3856,13000,0,15104,16764,9118,2
27465,50,68725,70413,70004,38102,28931,29143,0,3,70000,1,0,0,0,0,0,0,3220,2220,28931,1000,1050,1052,1
843,32,0,0,0,0,7463,6804,0,2,30000,1,-2,-2,-2,-2,-2,-2,0,0,0,7463,6804,4985,2
29544,35,0,0,100104,0,0,0,0,2,190000,1,1,-2,-1,-1,-2,-2,0,100104,0,0,0,0,1
24089,28,107800,105820,104780,98139,72176,74011,0,1,110000,2,0,0,0,0,0,0,4000,4000,4100,3000,3000,3000,1
21714,42,102826,102646,82849,78064,73437,108072,0,3,180000,2,0,0,0,0,0,0,5011,5006,5000,5005,42500,3000,2
8741,34,44947,45610,47836,50344,51074,52229,0,1,210000,2,0,0,0,0,0,0,2000,3000,3942,2000,2000,2050,1
17132,24,18916,18556,19162,19293,19298,19198,0,1,20000,2,0,0,0,0,0,0,1600,1805,1400,405,400,0,2
8215,30,0,0,0,0,0,0,0,2,300000,1,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,2
6903,29,4000,6028,6028,3996,9062,3997,0,2,180000,2,-2,-1,-1,-1,-1,-1,6028,6028,3996,9066,3997,6992,2
16419,46,47403,37835,30212,26302,20465,12460,0,2,200000,1,0,0,0,0,0,0,1550,1503,5000,3000,1000,5000,2
28154,34,73329,74261,75602,76062,76287,76971,0,1,210000,1,0,0,0,0,0,0,2700,3500,3300,3000,3000,3000,2
9522,39,187665,175338,163018,128157,131067,108683,0,2,220000,1,5,4,3,2,0,0,0,11,0,4561,5007,170806,1
26927,38,101254,105254,121893,109647,56157,37293,0,3,200000,2,0,0,0,0,0,0,16002,30039,15019,10000,10000,8000,1
13429,22,42717,51319,50245,9246,18992,9697,0,3,50000,2,2,2,2,0,0,0,9289,300,332,400,358,350,2
9480,32,0,0,0,0,0,0,1,1,360000,1,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,2
21773,26,60258,51699,48469,49553,49772,50829,0,1,180000,2,0,0,0,0,0,0,2130,2200,2200,2000,2000,2100,2
12411,52,14432,15329,13062,41977,24354,25948,0,1,360000,1,-1,-1,-1,-1,0,-1,15329,13062,41977,0,25948,21318,1
27603,29,7622,38849,13586,19502,3809,4512,0,1,400000,2,-2,-2,-2,-2,-2,-2,39097,13653,19617,3930,7021,24987,2
3681,36,9934,10305,1394,1594,566,0,0,1,30000,2,0,0,0,0,0,0,1000,1000,200,0,0,0,1
28020,29,28541,16436,18146,0,0,0,1,2,30000,2,2,0,0,0,-2,-2,1385,5000,0,0,0,0,2
24134,29,78337,81029,83032,83362,84592,86027,0,1,130000,2,0,0,0,0,0,0,4000,4200,2912,2500,2300,2500,1
3314,27,868,1317,1757,31741,3842,2450,0,1,260000,2,-1,-1,-1,-1,0,-1,1320,1770,31744,1,2606,291,1
7503,29,1473,390,390,870,480,780,0,2,20000,1,-1,-1,-1,-1,0,0,390,390,870,0,300,1500,2
1253,22,15829,15299,16262,16749,13764,18732,0,1,20000,2,0,0,0,0,0,0,1600,1550,1000,1000,5283,0,2
25661,34,0,0,0,0,0,0,0,2,240000,1,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,2
21737,21,28884,25277,25289,25971,25350,5082,0,3,30000,1,0,0,0,0,2,0,2091,1600,1600,301,102,40,2
243,27,26655,27724,28676,27990,28790,29399,0,2,50000,2,0,0,0,0,0,0,1800,1750,900,1200,1200,1100,2
10153,30,3510,-32,4628,2589,3120,4334,0,2,280000,2,-1,-1,-1,-1,-1,-1,0,4660,2601,3135,4354,3027,2
11971,47,778,5898,8610,8402,10878,10790,1,2,30000,1,-1,-1,0,0,0,0,5900,3000,299,3000,608,274,1
3485,27,99668,100181,99156,80234,80090,79494,0,2,100000,2,0,0,0,0,0,0,4850,3740,2798,2865,3020,2377,1
8538,26,7510,7247,8165,8529,8743,8949,1,1,30000,2,2,2,0,0,0,0,0,1200,500,500,500,500,1
29859,41,19904,21267,22120,23746,25346,24801,0,3,30000,1,0,0,0,0,0,2,2000,1510,3000,2000,0,3000,1
14348,47,19401,19670,19839,20236,19807,19843,1,2,20000,2,2,0,0,0,0,0,1331,2000,688,1000,1500,700,1
23586,41,12731,6684,10834,28540,56660,46213,0,1,230000,2,-1,-1,-1,-1,0,0,7000,15000,29000,30000,0,5000,2
28664,27,0,0,0,0,0,0,1,2,210000,2,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,2
3083,29,43462,41845,40476,43687,43858,48127,0,1,70000,2,0,0,0,0,0,0,3000,3000,7000,10000,15000,1000,2
6909,31,8318,6111,33212,8978,1782,23173,0,1,90000,1,1,2,-1,0,0,-1,39,33500,0,0,25000,0,2
25744,31,179483,183151,185490,189351,193115,197445,1,1,240000,2,2,0,0,0,0,0,8151,6790,6951,6915,7445,7248,2
20917,30,29202,30695,29342,23572,21381,28609,0,2,30000,1,0,0,0,0,0,-1,2001,10019,1219,1032,28609,1269,1
11763,28,47399,48711,48642,49062,149034,181876,0,2,500000,2,0,0,0,0,0,0,2361,1500,1128,100330,100486,2114,1
22178,27,1261,1261,1261,1651,390,390,1,2,310000,2,-1,-1,-1,-1,0,-1,1261,1261,1651,0,390,390,2
13027,40,0,1027,1273,174,-156,-156,0,1,80000,1,1,-1,-1,-1,-1,-2,2054,1273,174,0,0,1000,2
12674,42,289358,296219,300873,294527,308523,318274,1,2,430000,1,2,2,2,2,2,2,13000,11000,0,19000,15000,0,2
15808,25,196909,176261,174573,174488,172747,126494,0,2,280000,2,0,0,0,0,0,0,6285,5897,5895,7747,6509,11234,2
9684,29,430990,436979,329814,289341,287809,293176,0,2,440000,2,0,0,0,0,0,0,18887,12076,10042,11005,11069,9006,1
28336,41,46456,47445,48847,50065,17304,17824,0,3,50000,1,0,0,0,0,0,0,1760,2162,2380,619,798,1000,2
19266,35,102007,93116,84302,74986,67369,60434,1,2,150000,1,0,0,0,0,0,0,5000,5045,2563,3006,3000,2218,2
8502,39,26262,15020,16460,16888,17464,18171,0,2,50000,2,0,0,0,0,0,0,4000,2000,1000,1000,1000,596,2
29682,40,499,499,499,13136,9160,2752,1,1,360000,2,-1,3,2,-1,-1,2,0,0,13169,2784,12,14293,1
21780,25,151160,152127,154652,157819,155982,154158,0,1,150000,2,0,0,0,0,0,0,5526,5877,5804,5763,5669,5596,2
15547,47,3587,3187,3190,1982,3590,3590,0,1,280000,1,-1,-1,-1,-1,-1,-1,3200,3203,1992,3608,3600,3602,1
23518,34,13112,13011,12000,0,0,0,0,2,200000,2,0,-1,-1,-1,-2,-2,13011,12000,0,0,0,107918,2
25702,43,80958,77783,-478,-1739,1261,1261,0,1,80000,2,0,0,0,-2,-1,-1,1556,0,0,4261,1261,540,2
22643,37,0,0,0,0,0,150,0,3,60000,1,1,-2,-2,-2,-2,-1,0,0,0,0,150,499,2
7084,29,6764,6500,6764,1743,149153,145597,0,2,410000,1,-2,-2,-2,-1,-1,0,6500,6764,3542,161064,5072,4891,2
7320,43,0,0,0,0,0,0,1,1,500000,1,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,1
23485,31,470579,482733,492718,282450,287363,272578,0,2,490000,1,0,0,0,0,0,0,19469,20000,12000,11000,10000,10000,2
25754,31,0,0,680,837,0,0,0,2,100000,2,1,-2,-1,-1,-1,-2,0,680,837,0,0,0,2
8064,41,218,7022,9744,89215,98256,99145,0,3,360000,2,2,-1,0,0,0,0,7022,3001,80000,10500,5000,10000,1
28752,43,244103,240733,236553,241215,230480,234610,1,2,240000,1,0,0,0,0,0,0,9102,8602,9013,8195,8202,7902,2
26709,25,45626,16533,10745,9994,16829,13051,0,1,50000,2,-1,0,0,0,0,0,3000,9537,5000,10000,5000,2000,1
10635,30,43935,47744,40339,44377,48723,49841,0,1,50000,2,0,0,0,0,0,2,5000,2000,5000,5000,2010,9,1
12068,53,17614,19323,19694,20004,20159,20059,1,3,20000,1,0,0,2,0,0,0,2000,1000,1000,1000,1000,800,1
4770,29,87791,85548,85391,50605,49666,50689,1,1,100000,2,3,2,0,0,2,0,0,2500,5864,0,2000,2000,2
7778,34,126305,128888,123909,124078,124489,114110,1,2,280000,1,0,0,0,0,0,0,4728,4700,4210,4455,4109,4000,1
11234,59,89595,126322,59115,57149,54180,51796,0,2,110000,2,2,0,0,0,0,0,2437,3804,1857,1840,1832,1648,2
20636,30,82812,85352,91161,92910,98710,150,0,1,20000,2,-1,0,0,0,0,0,2697,6000,3000,6000,150,1832,1
6240,44,91718,93338,96781,98274,100528,102748,0,2,500000,1,0,0,0,0,0,0,4000,5000,4000,4000,4091,6169,1
3532,41,26736,29052,28328,29099,29724,30624,0,3,160000,2,-1,2,2,0,0,0,3000,0,1200,1200,1500,2000,2
24278,31,5287,7525,10360,0,0,0,0,2,90000,1,0,0,0,0,-2,-2,2500,3000,0,0,0,0,1
14730,40,93700,95991,15040,14074,14758,15442,0,2,200000,1,0,0,0,0,0,0,4512,2010,1000,1000,1000,0,1
29028,41,194,6479,-200,-200,23560,0,1,1,210000,2,-1,-1,-1,-2,-1,-1,6479,0,0,23760,0,0,2
8382,46,3046,286,6466,6469,5364,3664,0,2,60000,1,-1,0,-1,0,0,0,285,6466,3,5,10,15219,1
15375,32,41623,42465,32003,33885,29125,17227,0,3,310000,2,0,0,0,0,0,0,3021,7000,5040,1000,7000,6000,2
3619,41,390,1732,1170,780,390,69438,1,3,210000,1,-1,-1,2,0,0,-1,1732,0,0,0,69438,3750,1
8128,35,909,2708,3514,2297,928,0,0,1,200000,2,-1,-1,-1,-1,-1,-1,2711,3514,2297,928,0,2308,2
26164,27,157222,160320,162140,165431,168726,172430,0,2,200000,1,0,0,0,0,0,0,7200,5888,5990,6031,6415,6301,2
12091,30,52419,51309,51135,48371,56294,61259,0,2,50000,2,1,2,0,0,0,0,0,2500,2271,50000,10100,3000,1
14712,22,8566,8287,9288,9990,9694,9879,0,2,50000,2,1,2,0,0,2,0,0,1300,1000,0,500,500,2
6554,43,19247,1230,2910,0,0,0,0,3,170000,1,-1,-1,-1,-1,-2,-2,1230,2910,0,0,0,0,1
23014,41,3982,12516,15869,20849,331985,185315,0,1,440000,1,-1,-1,-1,0,0,0,16282,16031,23613,320008,5721,5376,2
16598,29,179547,157945,118192,82644,17720,7068,0,2,450000,1,0,0,0,0,0,0,8101,12029,35524,38,2015,7522,1
8979,41,8435,169,1913,150,482,5482,0,2,240000,2,0,-1,-1,-1,-1,0,169,1921,150,482,5000,5000,2
1201,40,108300,108538,94833,49078,40643,4200,0,3,120000,1,0,0,0,0,0,0,5000,4121,2000,2000,2000,96583,2
6637,41,57754,56258,60313,61129,62348,61193,1,3,80000,1,2,2,2,2,2,2,0,5000,2400,2341,0,2439,2
12385,27,322464,325625,323182,325197,327750,321936,1,1,330000,2,0,0,0,0,2,2,13248,13120,12833,14344,8567,7060,2
24022,25,56918,61210,52757,29209,26403,26969,0,1,60000,2,0,0,2,2,2,0,5914,17,3106,0,1104,1134,1
13846,44,50404,50782,49019,20208,19677,20153,0,1,50000,1,-1,0,0,0,0,0,2300,1440,1000,1000,2000,560,1
9069,34,27816,1250,24135,24745,22805,10745,0,2,30000,1,0,-1,-1,0,0,-1,1260,24135,1000,2000,10745,18572,2
5084,52,600,972,0,0,0,6500,0,2,50000,1,-1,-1,-2,-2,-2,-1,972,0,0,0,6500,1863,2
796,30,97062,74352,75004,76705,78168,80347,0,2,100000,1,0,0,0,0,0,0,2800,2700,5400,3500,3500,3200,2
7776,23,27171,27429,26571,28128,27548,29536,0,2,30000,2,1,2,0,0,2,2,1000,1800,2300,0,2600,0,2
21955,27,1184,1066,5079,2528,4007,7457,0,2,120000,2,-1,-1,-1,2,-1,-1,1066,5079,0,4007,7457,2819,2
28518,34,39883,34983,23772,20410,14818,7565,0,2,150000,2,0,0,0,0,0,0,2068,1331,1029,353,208,20711,2
28172,48,108668,111162,107172,107629,106628,106903,0,2,110000,1,0,0,0,0,0,0,4322,5369,4003,3806,4050,3672,2
19410,32,261,1715,281,1105,354,-2,0,1,200000,2,-2,-2,-2,-2,-2,-2,1723,282,1110,390,0,0,2
3200,34,149172,100466,98458,89384,88315,84320,1,2,180000,2,1,-2,-2,-2,-2,-2,4600,4207,3500,4000,5000,602,1
12215,46,7170,8240,8050,10400,0,0,0,3,10000,1,0,0,0,0,0,-2,1200,1000,150,0,0,0,1
19209,30,97541,99815,103701,106195,106946,109228,0,2,320000,2,0,0,0,0,0,0,3900,5500,5700,4000,4000,4000,2
24835,30,832,0,1844,1248,832,416,1,1,350000,2,2,2,-1,2,0,0,0,1844,0,0,0,832,1
27944,28,276,0,502,0,1017,0,0,1,360000,2,-1,-1,-1,-1,-1,-1,0,502,0,1017,0,359,2
19677,40,780,390,390,25190,390,390,1,3,80000,1,-1,2,-1,-1,-1,-1,0,390,25190,390,390,9278,2
5238,46,5379,992,12738,2310,0,0,0,1,250000,1,-1,2,-1,-1,-1,-2,0,12738,2310,0,0,840,1
8810,59,20044,21246,22115,22158,22610,0,0,2,30000,1,0,0,0,0,0,0,1531,1400,443,452,0,0,1
20129,31,4847,4268,0,1193,-127,-127,0,1,150000,2,-2,-2,-2,-2,-2,-2,4268,0,1193,0,0,1956,2
5065,53,16039,19752,19112,20223,18806,20001,1,2,20000,1,0,0,2,2,2,2,4000,0,1382,0,3000,0,1
6441,30,0,10228,49243,49651,22569,15429,0,2,50000,2,1,-1,0,0,0,0,10228,40000,993,10100,8926,9748,2
17843,24,16239,16276,16715,18327,17735,19446,0,2,20000,2,2,2,2,2,2,2,600,1000,2200,0,2000,0,1
3360,34,131773,58259,54699,54832,53693,48731,0,2,120000,2,0,0,0,0,0,2,3000,1944,5000,3692,0,2000,1
29921,45,71927,73514,75373,50947,51020,0,1,5,50000,1,2,0,0,0,0,0,3000,3428,2002,1023,0,0,1
15709,37,68438,71287,73406,74397,75467,79841,0,1,360000,1,0,0,0,0,0,0,4000,3009,3509,3500,5000,5019,1
15199,26,102157,103182,91442,88476,72666,74561,0,1,120000,2,0,0,0,0,0,0,5367,20000,3500,2512,7500,4000,2
4367,36,62737,61413,59823,29526,25903,26563,1,2,90000,1,4,3,2,0,0,0,0,0,1300,1000,1000,1500,1
1193,34,381,3376,2958,4154,5885,3129,1,2,270000,2,-1,-1,-1,-1,-1,-1,3406,2983,4172,5912,3143,0,2
5186,34,13943,8943,1662,2553,1977,3175,0,5,200000,2,-1,-1,-1,-1,-1,-1,8964,1662,2553,1977,3175,1804,2
21111,35,274599,280021,286011,292636,298492,200098,1,2,320000,1,0,0,0,0,0,0,11500,12000,12873,13020,8800,5650,1
23897,22,82791,82533,77002,45340,36352,36499,0,2,150000,2,-1,0,0,0,0,0,3187,2381,1579,1265,1584,597,1
10896,29,497106,497921,490093,435019,329476,338557,1,1,630000,2,0,0,0,0,0,0,15868,12371,26454,8510,11039,5390,2
28864,40,1489,9973,2457,0,948,0,0,1,200000,2,-1,-1,-1,-1,-1,-1,9973,2457,0,948,0,1302,2
9136,54,16135,249258,243589,204754,201426,198736,0,2,240000,1,0,0,2,0,0,0,234000,30,7046,7023,10005,8014,1
15198,26,182424,115115,120176,101065,64570,51521,0,2,140000,2,0,0,0,0,0,0,10207,9120,3000,2117,2000,2000,2
6162,28,23855,18298,1741,16594,18261,18333,0,1,230000,2,-2,-1,-1,-1,-1,-1,18309,1741,33188,20000,19000,19319,1
28493,47,46666,47606,48350,48786,49277,50151,1,3,50000,1,2,0,0,0,0,0,2100,2200,2000,2000,1755,1804,2
24843,43,112118,96297,243301,259176,47494,129274,0,2,380000,1,0,-1,-1,0,0,0,96778,243301,21066,2137,110000,50110,1
1460,26,15147,6641,15318,8610,8790,8963,0,2,10000,2,0,0,0,0,0,0,2234,1135,1086,319,319,180,1
13273,23,-12,2321,60,5182,2792,189,0,1,80000,2,1,-1,2,-1,0,0,2333,0,5182,0,0,2597,2
16,23,50614,29173,28116,28771,29531,30211,0,3,50000,3,1,2,0,0,0,0,0,1500,1100,1200,1300,1100,2
739,25,92849,94766,93894,85723,86443,84011,0,1,110000,2,0,0,0,0,0,0,4346,4075,3144,3238,3167,3202,2
6587,42,25988,1815,22648,19433,16708,24047,0,3,360000,1,-1,-1,-1,0,-1,-1,1815,22674,95,16790,24283,17387,1
18568,26,3655,-1,-1,-1,-1,349,0,1,50000,2,-2,-2,-2,-2,-2,-2,0,0,0,0,350,351,2
27855,27,39325,40668,42009,43804,44473,45752,0,3,60000,2,0,0,0,0,0,0,2000,2000,2500,1700,2000,1700,2
9351,34,14986,25772,12621,13983,3378,3770,0,2,400000,1,-1,-1,0,-1,-1,0,25772,1500,13983,3378,2000,9353,2
18535,25,8046,6130,3653,32511,24814,25293,0,1,170000,2,0,0,0,-1,0,0,1085,1000,32517,1023,10000,5000,2
6727,34,73820,72341,76917,75370,81943,80203,1,2,160000,2,2,2,2,2,2,2,0,5500,0,7500,0,2000,1
720,48,45174,41885,42832,23799,11723,27236,0,2,80000,2,0,0,0,0,0,0,3000,3413,2000,5000,17236,2000,2
25063,54,98285,94075,92857,95351,95525,96980,0,3,130000,2,2,0,0,0,0,0,4300,4300,7400,3600,4000,4000,1
24121,27,3043,2432,3754,11985,19332,0,0,2,50000,2,-2,-2,-2,-2,-2,-2,2446,3754,12053,19332,0,0,1
15456,24,20036,19322,17619,10688,11346,0,0,2,20000,2,1,2,0,0,0,0,0,2000,4000,2033,0,0,1
24297,41,81070,63610,58099,52599,52519,46945,0,3,80000,1,0,0,0,0,0,0,2385,5028,21595,5541,1507,3062,1
24092,28,38941,39039,24501,15143,15731,9728,0,1,40000,2,0,0,0,0,0,0,2002,1607,1580,2500,1500,33000,1
3909,24,47530,46155,28650,19659,19802,19699,0,2,50000,2,0,0,0,0,0,0,1537,1679,688,713,858,660,1
4582,43,880,724,844,-36,-916,1030,1,1,210000,1,-1,-1,-1,-1,-2,-1,724,1000,0,0,3000,670,1
25407,27,40576,41876,42699,44020,44588,45521,1,1,100000,2,0,0,0,0,0,0,1977,1800,2032,1600,1652,1734,2
17087,23,26185,29944,29399,28632,30363,29594,0,1,30000,2,1,4,4,3,2,3,4518,206,0,2500,0,2000,2
9551,30,73113,74639,75408,76618,77459,75327,0,2,80000,2,2,2,2,2,2,2,3300,2600,3000,3000,1580,5800,1
26427,42,0,0,0,0,1830,0,1,1,200000,1,-2,-2,-2,-2,-1,-1,0,0,0,1830,0,0,2
5450,57,319243,357782,374313,371566,362232,352161,0,1,380000,1,0,0,0,0,0,0,150039,30031,27403,15168,35235,25078,1
10425,32,76187,84734,91142,88800,90750,88591,1,2,140000,2,2,2,2,3,2,2,9834,8742,0,3500,0,3100,2
27454,49,17371,17789,18209,18595,20323,19218,1,2,50000,1,1,2,2,2,2,2,1000,1000,1000,2000,0,1000,1
17365,43,49819,49390,50612,29975,30559,29433,1,1,50000,1,0,0,0,0,0,2,2227,2449,1778,2382,0,1251,2
25038,54,10755,9981,7843,6335,4616,7956,0,2,200000,1,-1,-1,-1,-1,-1,-1,10120,7852,6336,4622,7956,5499,1
17485,39,49437,51505,53582,58310,57150,55961,1,3,120000,1,2,2,2,2,4,3,3500,3500,6200,358,0,2100,2
15813,28,2750,-650,-975,-1625,2561,4187,0,1,120000,2,0,0,-2,-2,-1,0,0,0,0,4186,2000,1000,2
13927,44,10350,10993,11865,11549,11549,11231,0,3,80000,2,0,0,0,0,0,0,1199,1461,535,700,500,0,1
17858,25,92465,93536,96820,97000,97467,79872,0,1,140000,2,0,0,0,0,0,0,3500,4790,3092,3148,2981,3912,1
26798,34,441,76,-21,-21,15237,7345,0,1,280000,1,-1,-1,-1,-2,-1,0,76,0,0,15258,36,0,1
13072,25,7527,9705,9009,9333,9505,8699,1,2,30000,2,0,0,2,0,0,2,2700,0,1000,700,0,784,1
19839,40,117338,116936,115762,101581,100182,99565,0,2,170000,2,0,0,0,0,0,0,4211,4002,4006,3412,3486,4000,2
26049,42,48926,49759,48803,46472,19766,19761,0,3,50000,2,0,0,0,0,0,0,2019,2063,2217,705,725,927,2
18480,25,136963,133293,133207,131578,101612,101650,0,2,130000,2,1,2,0,0,0,0,0,6867,5660,3800,3677,3620,2
5860,27,0,0,0,0,0,0,0,1,20000,2,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,1
5526,40,94166,73086,62511,36996,30311,26414,0,2,120000,1,0,0,0,0,0,0,3500,2347,5000,3000,2000,10000,1
5783,31,460,460,460,399,0,0,0,1,360000,1,-1,-1,-1,-1,-1,-2,460,460,399,0,0,0,2
25289,26,36604,35777,29836,30818,31314,30852,0,1,60000,2,0,0,0,0,0,0,1765,1812,1794,1290,1268,1273,2
16608,29,0,0,0,0,0,0,0,3,20000,1,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,1
11256,44,21643,19743,20298,15475,15852,16208,0,2,240000,1,0,0,0,0,0,0,1400,1300,1000,1000,1000,1000,1
6105,47,1473,1473,390,390,390,780,1,2,180000,1,-1,-1,-1,-1,-1,-1,1473,390,390,390,780,0,1
8756,39,-2,-2,-472,-472,-472,-472,1,1,190000,1,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,1
4686,44,2920,4040,3649,8343,6641,5779,0,1,490000,2,-1,-1,-1,-1,-1,-1,4060,3659,8357,6660,5796,4736,1
22767,39,26680,22312,19181,16155,5936,15330,0,2,360000,1,-1,-1,-1,-1,-1,-1,22434,19286,16243,5966,15407,43019,2
12022,52,13701,13034,4119,2705,2855,1411,1,3,80000,1,1,2,2,2,2,2,0,1200,0,1411,0,390,1
26151,34,47904,48240,48602,46289,44837,44535,1,2,50000,1,3,3,2,2,2,2,2000,2001,499,2000,2000,1500,2
13741,25,65734,58048,53012,53571,56721,57312,0,1,80000,2,0,0,0,0,0,0,3000,3404,2000,4000,3000,5000,1
14089,32,132105,130973,97006,60608,62065,60842,0,1,130000,2,0,0,0,0,0,2,8000,4559,5000,5000,0,6000,2
1092,31,215316,198490,169014,167776,168110,168505,0,1,250000,2,0,0,0,0,0,0,6845,5945,5919,6000,6059,5837,1
16537,26,126725,128206,129327,130136,127699,124623,0,2,500000,2,0,0,0,0,0,0,6005,6005,6094,4161,5021,4350,1
25223,23,312,1823,326,6598,6405,7248,0,2,70000,2,-1,-1,-1,-1,0,0,1837,326,6598,227,1270,1296,2
3246,26,13660,14708,17725,20320,19480,19222,0,2,30000,2,2,0,0,0,2,2,1269,3286,2881,1,632,1,1
26838,39,-17,1786,0,0,0,0,0,1,230000,1,1,-1,-1,-2,-2,-2,1803,0,0,0,0,0,1
19128,31,132946,136809,140664,144395,147642,151410,0,1,190000,2,0,0,0,0,0,0,6000,6000,6000,5500,6000,5500,2
164,34,141223,156858,151841,152803,155997,160220,0,1,250000,1,0,0,2,0,0,0,17994,0,5469,5656,6811,3920,2
13824,30,58920,60069,54853,59509,30565,30031,0,2,60000,1,0,0,0,0,0,0,2319,1887,1500,1500,1300,1200,1
7530,27,3898,0,715,4079,0,213,0,3,180000,2,-1,-1,-1,-1,-1,-1,0,715,6942,0,213,0,2
29428,28,1835,1651,390,390,282,-108,1,3,120000,2,-1,3,2,-1,-1,-1,0,0,390,282,0,3087,1
25980,38,0,0,69084,71857,72755,34125,0,1,200000,2,-2,-2,-1,0,0,0,0,69084,3450,2348,1486,30000,2
7810,40,65198,65674,58599,49179,49080,49705,0,3,70000,1,0,0,0,0,0,0,2924,1924,1726,1763,2136,1384,2
5752,51,179,1533,364,381,3987,7135,0,3,250000,1,-2,-1,-1,-1,0,-1,1540,387,381,3985,7161,0,1
7756,29,4603,4186,0,1887,1543,3972,0,2,60000,2,-1,2,2,-1,2,2,0,0,1887,0,3557,0,2
12219,55,126880,130324,152869,137442,82800,42083,0,1,380000,1,0,0,0,0,0,0,7000,25390,10000,20000,1659,1600,1
9905,38,25546,28820,28538,28208,29326,29508,1,3,30000,2,0,0,0,0,0,0,3700,718,1500,1500,3000,12357,2
4159,40,800,2400,0,0,1000,0,0,1,150000,2,-1,-1,-1,-2,-1,-1,2400,0,0,1000,0,0,2
4654,27,4920,5937,6945,7088,8108,8264,0,1,10000,1,2,0,0,0,0,2,1256,1264,407,1291,435,0,2
23328,47,62927,36885,34289,31518,31338,31838,0,2,170000,2,0,0,0,0,0,0,1566,1606,1325,1015,10000,1111,2
27678,24,1991,2621,4211,4709,4805,2848,0,1,30000,2,-1,0,0,0,0,0,2000,2000,1000,96,0,3000,2
3914,44,4197,4688,63661,60616,61357,2798,0,1,390000,1,-1,-1,-1,0,0,-1,4711,63701,1214,1241,2812,46220,1
27165,42,7217,8291,9649,10975,11292,11610,0,2,50000,2,0,0,0,0,0,0,1200,1500,1500,500,500,500,1
27028,36,150,150,150,150,150,930,1,3,50000,1,3,2,2,2,2,-1,0,0,0,0,930,0,1
20288,50,0,0,1350,0,1265,0,1,2,200000,1,-2,-2,-1,-1,-1,-1,0,1350,0,1265,0,0,2
26584,34,3187,3758,-1360,113091,114251,117922,0,1,360000,1,0,0,0,-1,-1,-1,1025,1361,116380,4001,5001,4001,1
7386,49,6904,7841,9635,17622,8991,0,0,3,10000,1,0,0,0,0,0,0,1206,2000,176,360,0,0,2
451,51,0,0,0,0,0,0,1,1,380000,1,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,1
28396,43,71604,73316,75039,76597,78712,81365,0,3,80000,1,0,0,0,0,0,0,3500,3500,3400,4000,4000,3000,2
2164,30,14406,20653,19995,19391,19120,19158,0,1,20000,2,0,0,2,0,0,0,6500,84,7171,1000,1000,2000,1
2262,30,46675,46567,46638,46454,46262,47823,1,3,100000,2,0,0,0,0,0,0,1800,2000,1700,1683,3500,1500,1
10492,38,477468,488083,498839,411820,422671,394599,0,1,500000,2,0,0,0,0,0,0,21000,22800,15200,19000,16000,10000,1
15751,23,60374,57829,59492,68365,66832,69248,0,1,90000,2,0,0,0,0,2,0,3000,2600,10000,0,3500,4000,2
19655,33,2364,1095,2190,0,0,0,1,3,160000,1,-1,2,-1,-1,-2,-2,0,2190,0,0,0,0,2
2932,27,46628,45253,10507,6742,4387,1670,0,1,230000,2,1,2,0,0,-1,-1,0,1000,135,4387,1670,2798,2
12052,26,16919,17854,18265,20455,19986,21747,0,2,50000,1,1,2,2,2,2,2,1500,1000,2500,0,2100,0,2
23128,29,79091,62575,63317,63903,43505,43995,0,2,170000,1,0,0,0,0,0,0,2235,2493,2585,1683,1901,2111,2
18881,30,2912,2668,3222,21755,15258,16002,0,1,400000,2,-2,-2,-1,-1,0,0,2668,3222,21755,500,1000,475,2
25438,27,159460,148691,118082,112802,61178,98960,0,1,160000,2,0,0,0,0,0,-1,10000,10000,5022,8000,99822,5000,2
21766,25,0,2178,604,700,0,1440,0,1,130000,2,1,-1,-1,-1,-1,-1,2178,604,700,0,1440,412,2
6791,35,-48,4001,5975,0,0,0,0,2,260000,1,-2,-1,-1,-1,-2,-2,4261,6000,0,0,0,0,1
14761,42,20205,16882,18094,19592,19930,20353,1,3,20000,1,2,0,0,0,2,2,1500,1500,1800,800,900,36,2
9920,41,6402,5189,2394,15612,525,0,0,1,200000,1,-1,-1,-1,-1,0,0,5189,2394,15648,0,0,0,2
18212,41,44635,45891,48149,50341,51897,53058,0,1,140000,1,0,0,0,0,0,0,2000,3000,3000,3000,2000,3000,1
25484,28,0,0,0,0,0,0,1,2,100000,1,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,2
